396124468739055616,"And this is happening.",jamaicanfrodo
396124468713504768,"I'm super tired",abigail_aguayo
396124469221400576,"@BigTra21 YESSS",CianaCreighton
396124469233586176,"Your accusations are absurd and quite shallow my friend",dylanfurtado1
396124469313294336,"Oye discúlpame, pero te pasas de guapo.",tottimilan
396124469426528256,"If I gave you my hand would you take it and make me the happiest girl in the world?",KatieLowman23
396124469624074240,"@mwilson46 AJ Green and Lamar Miller. PPR 👍",Josh__Harris
396124469917274114,"@TRUtv_Roman hahaha what?",ColeHitsThrees
396124470123188224,"Take a shot for me !!",alyyssaajasper
396124469862731776,"#yayaai",FcoMartinMtz
396124470013730817,"Foreign money",LoverBoy_XOxo
396124470219268096,"@kcbsnews Cincinnati-Miami classic in OT. Would be a shame for either team to lose. #wink #NFL @LenzContact",DaveLewissports
396124470273789952,"I'm done feeling this way just cause of you.",reynabeltran4
396124470114385920,"B days are my fav.",JackieStrange2
396124470508666880,"I'm lowkey butthurt that none of my friends invited me to any parties. Thanks assholes. You're not getting any homemade cookies",LaSirena_txo
396124470785880064,"If he don't hurry TF up and get here ik something!",uu_Should_Adore
396124470878158848,"Sleep deprivation + alcohol and I become an awkward teenager again. Ah well. Nothing a little sleep can't cure!",jennifershark
396124470772908032,"Hitting the sheets and I'm gonna be sleeping like a baby tonight thanks to my cold meds!! 😴 #nightynight",paiigebradyy
396124470772891648,"Sometimes you have to act like you don't care, even when you do.”",FlyGuy_Two
396124471091658752,"Party bus.. Get it get it",garoorooblue
396124471347916800,"DOLPHINS WIN!!! DOLPHINS WIN!!!",RyanAcesHenry
396124471360495616,"@2prettyamanda daddy needs tacos today",Big_Play_Trey3
396124471284609024,"THEFT - PRIORITY at 6800 BLOCK OF N LOMBARD ST, PORTLAND, OR [Portland Police #PP13000360906] 20:34 #pdx911",pdxpolicelog
396124471700246528,"11 times in less than an hour 😏🙊",Travontaz
396124471599562752,"“@KimsComeback: Late nighters! Tyler will be posting a personal cover video tomorrow!!!” It's true",TylerComeback
396124471561420800,"@mdylag16 I already did 😐",PhillupZ
396124471771537408,"Happy birthday @ashley_noellee I hope you're day is great!! You deserve a great day today and my book will go into more detail but ily☺️☺️😘😘",Mattyg61
396124471729209345,"اللهم فك اسره واسر جميع المسلمين ،، حسبنا الله على من طغى و تجبر  #حميدان_التركي_1_نوفمبر",RIGHT_VISION
396124472065150976,"Uuuugggghhh I experienced life as a Dolphins fan for a game. Whew glad that's over!",gweb617
396124471901159425,"Forgot about Anna's shirt o:",April_g17
396124471678889984,"White people tend to be much more secretive",quasmay
396124472396500992,"Omg there's an I Love Lucy play/show playing here in Toronto and i need to go",vanessaOdowd
396124472430059520,"my attitude sucks when u dont come around",dwilson84
396124472572665856,"Cuandooo venia subiiendoo vi el poloche de raja Enla escaleraaa :(",Bichiaintensa
396124472551698432,"Ugh 😔",DohertyAlice
396124472585224192,"@kmdowell3 hahaha awesome! Now she's flying that made my night",kafherring
396124472589053952,"1000 ratone come",HoeDaddyHoward
396124472853663744,"@CoJo_Cinco me too,well when I watch the great pumpkin, Charlie Brown #comeseeme",LoriRJoseph
396124472496779264,"@brittbuzz OMG YESSS!!!!! bahahahaha #perfecttttt",KelsMarieS
396124473025654784,"#DrunkAsFuck",_ccollas96
396124473088176128,"Losing the game by a safety in OT? That should be all the proof you need that Thursday Night Football is a bad idea #soSloppy",tsmuse
396124473188831232,"#CommercialAlarm at Airport Boulevard. #orlpol",orlpol32827
396124473390563328,"I love you Alicia! RT @dynamotheory @GingeFC Quiet Sounder fan",1morequietnight
396124473364975616,"""When I wake up in the morning and before I fall asleep, I think of you""",aamandasmithh
396124473511776256,"W against the Pats on the road but not the Browns or Dolphins #sure #norhyme #noreason",DmiggityMac
396124473268514816,"@LuckyEm16 omg so cute ! 😍",Smexy_Lexy109
396124473524359168,"Pop! @GetAwayFromU",tageborkoff
396124473755439104,"either I'm sleepy or just acting dumb ass hell , but everything is funny to me tonight 😂😂😂",xJasmineUnique
396124474166505472,"@SeanGautier13 u cant swim..",Daddy__Dalton
396124474136727554,"I know you're sick and tired of all that bullshit. So don't be afraid, take a shot, bite the bullet.",Johnzyyy
396124474333884417,"@DCaldwell32 haha I know. Il holler at You",99_russell
396124474568765440,"Just made out with Jen for a beer NEVER FORGET",youonlyCIVonce
396124474778857472,"Closed Parking Complaint request at 906 S Kenwood Ave http://t.co/2YZIn1ec6Y. After parking control hours - contact the police.",baltimore311
396124474854367232,"Chris Paul &amp; Allen Iverson my 2 Favorite PG's of All Time",Too_RACkEdUp10
396124474955005952,"If Colleen sets the fire alarm making this grilled cheese i will cry",jessyj106
396124474736508928,"I love soccer, &amp; soccer loves me ok.",rubyitzel11
396124475143778304,"“@moore_rach: http://t.co/l42cHTyD5G every girl needs to watch this srsly”",samara_wright
396124475223060480,"Love my bf for being with me thru good and bad. He always makes me feel loved and know that he is always there.",tushi_20
396124475181133824,"My feet hurt from all that walking &amp; I didn't get candy at all 😒",yvonne_suarez12
396124475101442048,"@iJEVON e",Latinaaa_13
396124475214688256,"@Jay_Moore12hc @cj_bball23 I was messing with Tia at the time of the bet bruh",cloudkicker_92
396124475739353088,"I'm at Madison Square (Savannah, GA) http://t.co/3FyV05BuNN",Calstubbs
396124475823226880,"Beat the best fucking teams in the league lose to the fuckphins",CR2FL
396124475126587392,"I found the 'cum' like substance in my hair",samilampitt
396124475919712256,"@Returning_Will what",MarkJrSays
396124475932303360,"#spoopy #bubbletea ahhh! #halloween #scary @ShatTheCat @ Tea Shop 168 http://t.co/MhVxpmXAb7",micheilduncan
396124475902550016,"Have to adapt to change even of it hurts",J_Flynn39
396124475885756416,"@4everJames Youu off Now lol?",Rocking_Trues
396124475806474240,"Grouplove's new album is divine. 😊💕",laylamariex3
396124476318175232,"When you learn better you do better",babykobe2013
396124476330766336,"“@gilbertura: @ShowTimeKeemo Barnes not even playing” Harrison Barnes gon make that much of a difference b ? They down 16 lol",ShowTimeKeemo
396124476255260672,"No shave November starts now",kev_keef
396124475961253888,"#halloween#success",Chyna_Munoz
396124476162580480,"They told me get em, I got em.",_EJEEZY
396124475659264000,"WANT http://t.co/bEYRvsTZ3V",FallonMarkwell
396124477219938304,"RT @thisisdman: Ron Artest vs. Detroit fight still the GOAT",Too_Easyyy
396124477207375872,"November 1 2013",tylermunford
396124477005635584,"@xoxoverride You're doing it right.",Wesloweb
396124476909162496,"@sweetphaniee how old you turning ? 5 ? Or 6? I keep forgetting ...",Untoldjay
396124477198569472,"Happy Halloween !!!!!&lt;3",diana22quizoz
396124477870080000,"I'm at Charley's Place (Glendale, AZ) http://t.co/QwPYtbxucm",CharleyKJ
396124477739642880,"let's go do some hood rat stuff .",_____ohx
396124478260125696,"Why do people snapchat when there's #FaceTime #winning #facewinning",zorilla87
396124478242967553,"@Well_blowmedown Oh. I see you tagged my name lol.",LetsHave_Lexx
396124478444285952,"I got my brothers that I fuck with. Them my niggas that's the squad 💯",Almighty_Guwop
396124478490816512,"Hmmm there's always next yr hopefully he'll be talking by then",NicholeC_95
396124478713118720,"But mom, all the other kids are getting turnt",BottlesOfRozayy
396124478511779840,"http://t.co/3d205Q68Tu",MissGoGetter252
396124478779846656,"People that know about running &gt;",josemart1215
396124478846939136,"Halloween is officially over. #sadness 😭",SaraBabyxoxoxo
396124479312904192,"Wake!!!!!!! FINSUP!!!!!",Diddybull32
396124479216029697,"Goodnight everyone!",lolololollollll
396124479421566976,"Nigga just got treated",Qu33nKema_Barbi
396124479337664513,"Wind 1.2 km/h S. Barometer 1013.2 mb, Rising slowly. Temperature 18.7 °C. Rain today 3.9 mm. Humidity 77%",RafaOrtizG
396124479404793856,"@News1130radio @AMacOnAir 8 in south slope #BURNABY",FredQuan
396124479631278080,"your cute.",laurenemilydean
396124480172740608,"@Mariska can't follow everyone. I accept that. I am going to fan girl some stranger and hope I don't get arrested hahaha",leeannthegreat
396124479832588288,"the slutty vampire http://t.co/ehEKtLEQ1x",mojohnss
396124479702573058,"Look at these candy I got from Halloween. I went 3 neighborhood tonight. So much fun. http://t.co/2jSliXRu63",_O1GDxQ
396124480516284417,"I can't stand dealing with girls",nnooojjaannn
396124480541433857,"Black girls is a funny ass phrase",Murray619
396124480629526528,"I think I'm going to get a Galaxy",alissaliane
396124480927313920,"Cold as hell by state wtfffff!!",Fckthebull
396124481095073792,"Everyone always jumps on Andy. It's not his fault.",LaceEverett
396124481246466049,"@celinevans_ lets go to john Adams!",notoriousHIG_
396124481301016576,"Alcorn &gt; TNF or nah? Lol",GeniusIAm
396124481120243712,"Bout to take a bath and read for a bit. #MeTime",carlie_arabella
396124481431011328,"We #sampled a bottle of jackdaniels_us and made a beat and video exclusively out of what we recorded.… http://t.co/KGPA0T6Swx",MagneticKitchen
396124481703661568,"Please love me. @Harry_Styles",jennaadams9
396124481690693632,"Matthew will probably hate me because I sent him all those stickers but oh well. They are for Halloween 🎃👻",gabbyxdearest
396124481741004801,"And the Dolphins win on a safety! Nice work #Cameronwake #NFL #TNF",mmcoates
396124481845882882,"10/31 23:00 Temp 55.0F, Humidity 92%, wind --- 0 mph gusting 0, baro 29.835 inHg &amp; Rising, DP 52.7, rain 1.78"", solar 0, UV 0.0 #txwx",CenTexWX
396124481581637632,"cus baby we can take it sloowwwww",lexiichea
396124482416697344,"Time for a slight costume change. #halloween @ Hotel Carter http://t.co/GcP1sc5o5c",PickMeImTheOne
396124482840305664,"@DrewFowler_15 no nightmares for me😁",_annadouglas
396124482881871874,"@IFckedYoBetch I fucking know! 😂",HaleyKral
396124483297509376,"@sarahhalee It's November Now👍",POSH__GoddSWANK
396124483246776320,"There are 3 guys dressed as Robert Thicke surrounding 1 Miley. Its about to go down.",Stu__Pickles
396124483494641664,"@lesleyest And when KIDS are involved, how can you NOT err on the side of caution???",angiecarnathan
396124483427115008,"Drinking black coffee always makes me feel like a grown up 😊☕️",swingin_singer
396124483872129024,"Wind 7.6 mph SE. Barometer 28.96 in, Falling. Temperature 64.8 °F. Rain today 0.78 in. Humidity 99%",PowellOHWeather
396124483548758016,"Me don't wanna go solo!",Sweetie_li_ciou
396124483800412160,"#quoteofthenight ""seriously Abby I need help I'm in pain.""",abby_pegg
396124483880103936,"Me an my youngings on a paper chase fuck who ever in the way",DREADHEADROSTA
396124484123766784,"@ImKeeganShea soOoOoo lazy",Leederscottxo
396124484165730304,"@sinfulDeluxe hmmm I wonder why",RenyTay
396124484354445312,"Weird bored and still up for some reason Lol @ mommy's house http://t.co/LidWcMraCm",Ms_Mugga_Mommy
396124484039499776,"The fact he's in my life, I'll always be grateful he's always there even when he doesn't have to. Thank you :') his text 🙌 #thankyou",Shawtyy_Forever
396124484589355009,"@Manny_Navarro wow !!!",xtsgusperez
396124484530221056,"Ya it was funny at first but bruh 😩",chandlerprchard
396124484165316608,"@stoneeeyyy Lol alright 😂😂",Kennif_Kennif
396124484631277568,"Blessed to have him in my life 💛",BriannaRuiz82
396124484601520128,"R",Aye_annabelle
396124484760907776,"My face hurts so bad.",LK419
396124484593135616,"@kevinisourhero  yes that photo of @kevinjonas &amp;@daniellejonas is adorable and @DinaDeleasaG has the most awesome sister",TeamJoddon2012
396124485050703872,"I swear somebody's knocking at my door at 11:59PM #thepurge",joan_delson
396124485189115904,"Waiting for la wifey (@ 2201 Eglinton Ave. E w/ @maybezaybe) http://t.co/0rpwzGUVlC",abbaspeaks
396124485159374848,"They getting down at jack thoee",MCFOXOXO
396124485209694208,"I swear American Horror Story reruns are only at night.. Fucking gay.✋",itsmoorebaby
396124485310361600,"@xMackle come home now. Okay?",iDarianStanard
396124485587587073,"@lohansbby aw bae you deserve to be happy though &lt;3 ily too :)",fondofanthonyq
396124485482323968,"Yo yo. No homo. I'm not gay, FAGGOT.",Wolf_Ace666
396124485587595264,"@jaremsdreams42 fuck that bitch!!!!!",ZacharyZajdel
396124485390049280,"Yeah my boyfriend is amazing even when he should be super mad at me he still smiles kisses me and tells me he loves me #sorrybabe #heskeeper",Justina_Marie84
396124485314547712,"That was a struggle trying I take my sister out of the house we bony ass thought I couldn't carry her girl I'm pick yo ass up 👊",lupemunozz
396124485289377792,"@iamTyGr taaaakkkkinnnggg tooooo loonnnnnnngggg http://t.co/fckfGHy2JJ",DigitistDubstep
396124485603958784,"@Ayo_Ericaa I'm mad at you",mike_T44
396124486065328128,"Literally did nothing tonight",Gabbbss_
396124486035972096,"@ChantiThatsME thanks lol",FollowCoachJaye
396124486249889792,"Team fuck bitches get money is in full affect tonight",A_SHAWTY69
396124486359347200,"“@foxygrandpa62: I'VE COME FOR YOUR PICKLE.” @rifflesamantha 😂",KelseyRiffle
396124486312792064,"Oh, #Bengals. I'll always love you so much, but you really hurt me this time.",smorganwhite
396124486455422977,"Baby I wanna be wit u",Dirty_Boy_5
396124486610997248,"Cameron Wake just went huge!!",ReynoldsWrapuh
396124486430240768,"Lil wayne stop trying to rap like Chance ok",EzyMac_
396124486614794240,"I regret my decision, but there's no going back now.",MichaelJimenez_
396124487000657920,"BENGALS GET TRICK &amp; dolphins gets the Treat.",djrdman
396124487315648512,"Religion is such a huge topic...",j_fabienne
396124487592054785,"“@PrettyLorraina: I cant even walk” Damn who gave you the Dope lol",Phillyy_Phill
396124487357177856,"But I gotta be early just incase Fred comes back. He comes early!",ThatGirl_Normaa
396124487755649024,"@PrinceAzzo hello",j_ciay
396124487898652672,"someone come be sad with me....  or at least occupy my mind",courtneeydaryl
396124488368402432,"@cassiweekes @Harv35Cody oh okay I gave you shit once about the whole thing I've heard about you guys like every day. But whateverr",racerusk7
396124488460677120,"@DaItalianPizon believe me I stopped celebrating for a bit",LetsGoDolphins1
396124488317669376,"Addicted to Gossip Girl",inge_mueller
396124488472854530,"You don't look ashamed &amp; baby I'm not scared.",_baileeeee
396124488649023488,"I just remembered I saw DJ Lex at In-N-Out haha",SouloE_
396124488901099520,"You're attractive",RobertChong_
396124488951033856,"@farmgirl_fit 👍👍😉💪💪😎",bstoschoolsweat
396124489072664577,"@katymylady22 last one. He misses you.",Cooooooory
396124489198891008,"@zucal13 no",ThomasBurlett
396124488552558592,"Here's my second costume.🎃 http://t.co/VPMSGrkc4O",sailorkathryn
396124489194283008,"@trofholz30 soooo Halloweens over in an hour!!! You spending it with me?",etrofholz
396124490012180480,"Lmfao #binyabinyapollywog lmfao",JessAKA_
396124490352320513,"Great win @MiamiDolphins!!! Unbelievable ending to an incredible #TNF",ChristianSetian
396124490436182016,"Happy Halloween Everyone!! Just being a nerd! tony75106 jasonm1216 lalvarez005 mmmargie_ #nerd… http://t.co/MQFxXUSUNn",CritneyClears
396124490478125057,"Tonight El Party Official de Halloween jueves 31 oct.@ La Escondida Rest MUSIC by Djsammy $200 Best… http://t.co/OAVs33JfzR",djsammyinthemix
396124490314153985,"My hair is so soaked it looks like I've got afro sheen going on. I'm going to audition for the remake of #ComingToAmerica",Limp_N_Zombie
396124490687848448,"@xocourtneytabor 😊😘",Shimi_Souliki
396124490028961792,"@aharper12345 bae playing video games http://t.co/n6gKYzg5b7",BigBoootyJuddy_
396124490574598144,"Happy birth to you @KatiePressman http://t.co/vTgFoP1UQD",katepaige5
396124491405099008,"ITSSS MY BIRTHDAYYYYY ❗️❗️❗️❗️",xFallen_Ahsyla
396124491962937344,"Birthdays done in 1 min thanks to the beautiful lady's and bros that said happy birthday to me 😋😎😎😁😁",kidd__Haze
396124491564064768,"seen the cutest baby costumes today. 😍",MaddiIsDaddy
396124492290072576,"Why do I get screwed over so much by guys. That shit hurts so bad",jacquemcmurray
396124492256141312,"Hate when my phone accidentally ""likes"" peoples photos.",karana10_anna
396124492751446017,"Get written up, aimlessly walk around SouthSide, order Milano's #DuquesneHatTrick",car_roll12
396124492700717056,"About that time to move to Orlando",Gallito_Zayy
396124492894072832,"Si ya soy americano va",vmrdll
396124492843343873,"Is this an NFL first? Walk off safety?",ABurns85
396124493048856576,"Such a busy week, this weekend will be nothing but laziness.",buggaboo612
396124493321895937,"Least I get off at 3 tho",KaylasDaBomb
396124492797575168,"HAPPY BIRTHDAY TO THE BEST PICKLE IN THE WORLD I LOVE YOU LILY http://t.co/ff2nR7oWeO",BellaVassos
396124493258567680,"OH LAWD. boring ass Halloween. someone better give me candy tomorrow.",cynbabbe_
396124493753483264,"It's a win! And I win is a win!  #FinsUp #MiamiNation",Ryan_Has_Bacon
396124494156554240,"Halloween just isn't what it used to be #disappointed",nicole__vee
396124493883506688,"El bueno las persiguen y ustedes andas atras de otro wey oliendole los pedos smh . Lol",RigoFlores_XO
396124494206877696,"I wonder if there's actually any biker clubs like the sons",MUNRO_yourboat
396124494261420032,"Everyone has flaws, learn to accept them.",johnna_justine
396124493829001216,"It's my Big booty BABY's birthday 😂😍😘❤️ yo young ass finally 1⃣6⃣ 🙊 we finna turn TF up this weekend though  😏💃👯🎉🎊🎁🍰🎂  @calahbaby_ HBD BOO‼️",KINGxKemmy
396124494063890432,"This was one of the greatest nights in a while!😉 @LivvNicholas13 @MacChilds @Ehanover99 @Madelyn_Jacobs @SpEnCeR__HaRdY",alexfreman11
396124494072647680,"Even white people can construct something beautiful! #THWTR http://t.co/b4pfb9oEgx",spencerkelley16
396124494705987584,"rhrillwrs on",Kimberley_Klein
396124494676647936,"@napheissaowens you new now. you &amp; Kayla 😒 410-946-7145. shoot me a text tomorrow.",d0nstatus
396124494739554305,"@Carli_Dolce lies! Lmao! Didn't know there was another Halloween..",MochaSweetOnYa
396124494810873856,"#NYC #halloween parade 2013 @ VIVA @ Stage 48 http://t.co/xm0vRcw0KA",LizzieVi
396124495066710016,"@andrea_ward10 I can't wait for Wednesday",stephyshaffs
396124494978240514,"@bretgerman33 that dog sucks",nickbarschdorf
396124495242887168,"it's funny when girls try looking cute in every picture taken around them, and fail miserably. 😂😂",Rachhellis
396124495297388544,"Trick or treat  🎃👻 @ Evergreen Recycling Center http://t.co/drzcCLE4BL",Cah_Chedo
396124494760124416,"We are some classy bitches http://t.co/1P9BpCAYbG",_morganjanelle
396124495733198848,"she said ""kirsty eat me"" i say NO bitch what the fuck is wrong with you. You a thot bitch ! ",Kirstybaeee
396124495964307456,"I found a Godzilla!!! @ Arcata Plaza http://t.co/XiHy2mxNLu",Mitsuoqp
396124495162781696,"If u weren't at the Band of Heathens show tonight watching them cover Petty's Damn the Torpedoes, then u missed out! http://t.co/Kzm335BQys",Clint_Wiley
396124496060743680,"Happy birthday! @queen_ciera 🎉😊🎉",JacobAGold
396124495460589568,"@prinsesachinita @XianLimm http://t.co/yjq2T0dz0r",105sunnyhills
396124496304021504,"Temp: 65.5F  H I: 65.5F  Wind:NNE at 5.7kts Baro: 978.0mb and Falling quickly Rain today: 0.00in R H: 76%  #wvwx",WeirtonWX
396124496337567744,"My affliction, I'm addicted, I can't lie",SOSRUGER
396124496446640128,"I'm at Starbucks (Simi Valley, CA) http://t.co/yLzyAK7KiH",kanny367
396124490913951744,"Trick or treat @noelacruela http://t.co/GHNwnA2fEX",haleybee17
396124496538501121,"Hope my bro j has fun. Didn't feel like spending money on drinks. Fuck that.",Esneakhead
396124496337186816,"Work on Tuesday hope it goes well:)",hugobriones4
396124496869855232,"I'm sleeping by myself tonight!! #morebedspace",Roshawn_Jones
396124497021247488,"Also keep snap chatting them and texting them. 👌👌👌👌 that's lovely 😘 I love you so much right now.",shmemmabee
396124497100959744,"Empty gym.. Hilarious to see the gym workers in costume though! Haha (@ Gold's Gym Arcadia) http://t.co/VCYLLIOhXk",NatttyGee
396124497386164224,"@lauren_sy HBD Lol",itsz_jeremy
396124497025064960,"I would start Andy dalton over Phillip rivers #FantasyFootballProblems",lukepaxt91
396124497331236864,"one thing for sure she a wifey , but I ain't the husband tho.",bigbick_zee
396124497667182592,"Built a Halloween costume around my jorts so I'm either a hick or a townie or @dylan_roth",SmartAlec92
396124497679777792,"Sloot nation essay topics: why vlad should replace water in school vending machines, and why is twerking a healthy fitness activity",theDtrainn
396124497470046208,"@wrightpeighton stay in school http://t.co/qir4v5eo72",the_niz_wiz
396124497645813760,"Its so nice and warm here ",ariadnha
396124497813594113,"@Gashie6192 okay.. I'll be Minnie the next time you see me.",deeebbb
396124497972981760,"@lyss_mendez03 stop 😍😍",TimmyPhuong
396124497675186176,"@katebrickman You see, Kate, it's pro-union to tells labor what you think they want to hear and then go somewhere else and take it all back.",javimorillo
396124498123960320,"@LovelaceCrystal who you having over",FUCKINNCompton
396124498514432000,"Whats the issue, need a tissue",Marsh_Nets11
396124498446934016,"@spiceadams can I get a follow",Crain_Bird
396124498766069760,"Are you fucking serious. G-shit I'm furious. The bengals fuckin lost.",Ctweetinn
396124498748923904,"My head is killing me",Ohdanglupe
396124499172937728,"Yet again....another fudging paper. Soon imma have to learn how to write papers with my feet!… http://t.co/x1Zbhrpikv",aKuulLuxuryTax
396124498857971712,"@achirobinson you don't follow me? I can't message you",tylervasquezz
396124499357499393,"Im bored 😩😩",__flyygirll
396124499550437376,"@jack_pillow no bcuz you're all ugly &amp; not cute @ all..",lexilquintana
396124499495878656,"I'm the meth fairy tonight",Gialovely
396124499545833472,"@telleyd75 I'm still trying :)",Ddubheartgold
396124499948863488,"Lemme see you Twerk it . Lemme see if you can Twerk it 👏",ogMeriaa__
396124499780718592,"I need to stop being a workaholic now and go home",sammoonsey
396124499940483072,"@NBCSports @NBCSportsSoccer what happen again to the EPL Review Show you fucked it up again? #overcommercialized  I miss EPL on #FSC",DelmarOwl
396124499893952512,"@_KINGofdaNite dude ur a complete ass lol",_JDorsey
396124500086906880,"Leave for Houston tomorrow morning, play allstar game at 7pm, then play all day Saturday and Sunday 👌⚾️☺️ #ImReady #LetsGo",brand_i13
396124500246265856,"best night ever!",rosekat428
396124499684233216,"@DanyyDv yo dani como para que evento es?",__magy__
396124500670287873,"Time to watch the bball game then",TeeeeeeJaaaaay
396124500724842496,"Upset my roomie isn't with me. Wtf 😤",LiyahCrescencia
396124500535672832,"@KouXiong faith is restored in humanity",kongkers
396124500682878978,"We got a good 2 hrs",Doujaon1_3G
396124500942544896,"Ion really care",Kejuana_May
396124500988678144,"You can so tell kails a virgin",mardyballin
396124501223555072,"Sleepover with Jay... Missed nights like this. 👭❤️",geniibean
396124501504978944,"#bitchesbelike ... i just want a guy friend who gives me all the emotional support a BF does w/o the sexual responsibility.",Gieni
396124501655969792,"And he don't need to have money, his love is like honey , it's sweet to me",Chely_Barron
396124501542305792,"Jenna's gonna be mad if she finds out who my last tweet is about ... 😳😔",InPerfect26_
396124501538529280,"IM GOING TO SLEEPY HOLLOW TOMORROW 😍😭😍😭😍😭😍",bekah_stanley
396124501517537280,"I honestly have no idea what @CaseyJane05 is talking about right now. 😳😑",SamanthaDanie15
396124501445861376,"Yay France in December never been so excited to see @noemie_frenchie ❤️❤️❤️",Kelciieeee
396124501408088064,"Going to meet Somo rn",gabrielwilllson
396124501559087105,"Tired of 12k's",Matty_T_03
396124502029250560,"I love @stefferraris 😍😍😍",Scott_larocca
396124502230568960,"Highlight of my night . Hahah! #anythingforsalinas @ Jake's http://t.co/Fs1H0SHpVn",teti_ruiz
396124501995315201,"“@JesusIsBook: “Jesus is the point of life.” #JesusIs http://t.co/kT8OnAlzLP”",_Katie_Thomas_
396124501148041216,"Halloween 🎃🎃🎃 @amanda_bancala http://t.co/1tHNjgxLek",AbbyDuckett
396124502246977536,"let's cancel school tomorrow",Kaylynnroseee
396124501970149376,"Text me im off this :)",_itskayyyyy
396124502267944960,"Just say fuc it and gne kill it",_DiamondMurphy
396124502360207360,"Frat hopping at Mizzou on Halloween night  #yolo?",ANChums
396124502251171840,"Tristan's forever taking in pets, lmao first it was a rabbit, now it's a puppy!! 🐶",_sfbj
396124502293102592,"Moving forward is what I should do.",biancagarza877
396124502285111296,"@teethtale We're shopping tomorrow!",NotALemur
396124502960398336,"I'm at SpringHill Suites - Orlando Airport (Orlando, FL) w/ 2 others http://t.co/96QviPg2Nv",_maeghanc
396124503006535680,"Big Boi came!!! What's uppp!!!",katiecurve
396124502851334144,"18 more days until I'm cleared 😁",ReganDurham
396124502762864640,"Gucci X Darker Is A Dark Skin Nigga Anthem !",OTF_Boogiie
396124503191093249,"Moving more things tomorrow -____-",Sherry_Baybee
396124503094599680,"Get Lucky!!  Daft Punk Feat. Pharrell Williams. http://t.co/y2NGra9tWO",Elena_Panaritis
396124503274979328,"@AKuperstein walk off safety, walk off pick off, walk off obstruction. It's been quite the week for walk offs.",NKArch
396124503182282752,"“@damnitstrue: #NovemberWish  1) Less stress  2) Less pain  3) Less problem  4) More smile  5) More laugh  6) More happiness ”",MsJaimy_G
396124503748902912,"@GSorensen hopefully it's David lee Roth van Halen not Sammy Hagar!",ITSTHATmateoooo
396124503652044800,"I'm already shirtless",trrrravis
396124503861764096,"Trick R Treated With the Bestfriend @ireneserrano88",Ricky831Ricky
396124503811428352,"Ladale thought I was fenessing him 😭",YaBoy_ShaQ
396124504172535808,"@DatDudeDrewB I will",Maurer_Power17
396124504222859264,"Opened Streetlight report via iPhone at Causeway St http://t.co/hDyhnfBLdg. Streetlghts are going on and off in portal park.",citizensconnect
396124504281579520,"I can't find my favorite leggings OR my Ugg boots so I'm currently having a white girl heart attack",Gracie_bee_
396124504562601984,"when it cones down to it you find out who your true friends are and who never was your friend",lacey_feagley
396124504289603584,"I wish I could miss school.",Kass_nicole97
396124504545849344,"I'm at Roxie's On Grand (Laramie, WY) http://t.co/sk8utVNLYc",bradkovach
396124504285405185,"@shaun_cavanaugh @HollyJordan14 wow what the hell! Our room was the shizzzzz",TheReal_HTown
396124504750956544,"Dude I just saw Alex Homes",brooke_brancato
396124504755146752,"✋",DThillemann11
396124504998825984,"@bigmamaberries happy birthday !!",_3Playa
396124504654503936,"@MaysemHamdi @carlyann_m which is why I didn't have a study party with you",Courty_Cat
396124504918736896,"@cartazio Dijkstra had some good points about why 0-based is saner",pelotom
396124505053360128,"I'm going to try not to be annoying about Christmas -__- but I can't make any promises 😏 ! Night 💤",ichbinkerri
396124504977444866,"@hollyR_J_N I started him😞",GAKJ
396124505346965504,"@shaddy_300 Accidentally",RebeLyfeOsco
396124505438818306,"I'm now turning off all of the lights, hiding in my room &amp; playing gta while eating candy",walker_delaney
396124505518518274,"@ytownwx @SackedByWake yes sir",kingling43
396124505904799744,"@fallon_cone #spoileralert 😑",btown_08
396124505086509056,"#halloween2013 rap💕✌️ http://t.co/hrw1LFvKE6",sofia_olloqui09
396124506059997184,"Wide awake. 😳",CaitlynMJohnson
396124505782775808,"@Spencer_Lear I KNOW!!!!  EVERYBODY LAUGHS AT ME WHEN I SAY IT BUT HE JUST GOES UNNOTICED DUE TO STEPH AND CLAY",kayla_karloff
396124506109902848,"@panzabeetch lol, kaay",anaa_bananaaaa_
396124506105720832,"Long as I stay hustlin' I'm gon' shine. Just waiting on my moment.",carnifexkitty
396124506471022592,"@Alec324  did you watch that shit.",James_Sullivan5
396124506311237633,"Ahhh my thumb is still hurting from the glue gun 😖",samy_nicolee
396124506290274304,"@manybranch @TeamHLN HLN wasn't on the jury. The jury shouldn't have seen HLN. She is a murderer. Don't let her fool you. Plz look at facts.",MsFenn
396124506520965122,"You just wanna run over my feelings like you've been drinkin and drivin 🎧",jazalaniz15
396124506302853120,"I never understood divorce",cody_ballard
396124506672353280,"I sure did miss going out with my bffs, but I'm so glad I decided to come home and have movie night with my dad and brother #happyheart",DaniWhitee
396124506189991936,"Tweet a pic w.  Ya squad! http://t.co/sAP05VWX22",RareFxck_
396124506667757570,"Happy fucking birthday to my right hand man. My little big brother @iBumpJeezy_94",iBeGabee
396124507179855873,"FAVORITE MOVIE IS ON. Halloween 🎃👻 #yesssss 😍👌",kirstencripe
396124507217625088,"“@tonyblades_: idk about this move to NY this weekend , I need more people” so dwn",quietRIOT____
